SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2018
50,3,7,22,41,Louisiana,Franklin Parish,20156
50,3,7,22,43,Louisiana,Grant Parish,22482
50,3,7,22,45,Louisiana,Iberia Parish,70941
50,3,7,22,47,Louisiana,Iberville Parish,32721
50,3,7,22,49,Louisiana,Jackson Parish,15902
50,3,7,22,51,Louisiana,Jefferson Parish,434051
50,3,7,22,53,Louisiana,Jefferson Davis Parish,31582
50,3,7,22,55,Louisiana,Lafayette Parish,242782
50,3,7,22,57,Louisiana,Lafourche Parish,98115
50,3,7,22,59,Louisiana,LaSalle Parish,14917
50,3,7,22,61,Louisiana,Lincoln Parish,47196
50,3,7,22,63,Louisiana,Livingston Parish,139567
50,3,7,22,65,Louisiana,Madison Parish,11161
50,3,7,22,67,Louisiana,Morehouse Parish,25398
50,3,7,22,69,Louisiana,Natchitoches Parish,38659
50,3,7,22,71,Louisiana,Orleans Parish,391006
50,3,7,22,73,Louisiana,Ouachita Parish,154475
50,3,7,22,75,Louisiana,Plaquemines Parish,23410
50,3,7,22,77,Louisiana,Pointe Coupee Parish,21940
50,3,7,22,79,Louisiana,Rapides Parish,130562
50,3,7,22,81,Louisiana,Red River Parish,8477
50,3,7,22,83,Louisiana,Richland Parish,20192
50,3,7,22,85,Louisiana,Sabine Parish,24032
50,3,7,22,87,Louisiana,St. Bernard Parish,46721
50,3,7,22,89,Louisiana,St. Charles Parish,52879
50,3,7,22,91,Louisiana,St. Helena Parish,10262
50,3,7,22,93,Louisiana,St. James Parish,21037
50,3,7,22,95,Louisiana,St. John the Baptist Parish,43184
50,3,7,22,97,Louisiana,St. Landry Parish,82764
50,3,7,22,99,Louisiana,St. Martin Parish,53621
50,3,7,22,101,Louisiana,St. Mary Parish,49774
50,3,7,22,103,Louisiana,St. Tammany Parish,258111
50,3,7,22,105,Louisiana,Tangipahoa Parish,133777
50,3,7,22,107,Louisiana,Tensas Parish,4462
50,3,7,22,109,Louisiana,Terrebonne Parish,111021
50,3,7,22,111,Louisiana,Union Parish,22330
50,3,7,22,113,Louisiana,Vermilion Parish,59830
50,3,7,22,115,Louisiana,Vernon Parish,48860
50,3,7,22,117,Louisiana,Washington Parish,46582
50,3,7,22,119,Louisiana,Webster Parish,38798
50,3,7,22,121,Louisiana,West Baton Rouge Parish,26427
50,3,7,22,123,Louisiana,West Carroll Parish,10982
50,3,7,22,125,Louisiana,West Feliciana Parish,15460
50,3,7,22,127,Louisiana,Winn Parish,14134
40,1,1,23,0,Maine,Maine,1338404
50,1,1,23,1,Maine,Androscoggin County,107679
50,1,1,23,3,Maine,Aroostook County,67111
50,1,1,23,5,Maine,Cumberland County,293557
50,1,1,23,7,Maine,Franklin County,29897
50,1,1,23,9,Maine,Hancock County,54811
50,1,1,23,11,Maine,Kennebec County,122083
50,1,1,23,13,Maine,Knox County,39771
50,1,1,23,15,Maine,Lincoln County,34342
50,1,1,23,17,Maine,Oxford County,57618
50,1,1,23,19,Maine,Penobscot County,151096
50,1,1,23,21,Maine,Piscataquis County,16800
50,1,1,23,23,Maine,Sagadahoc County,35634
50,1,1,23,25,Maine,Somerset County,50592
50,1,1,23,27,Maine,Waldo County,39694
50,1,1,23,29,Maine,Washington County,31490
50,1,1,23,31,Maine,York County,206229
40,3,5,24,0,Maryland,Maryland,6042718
50,3,5,24,1,Maryland,Allegany County,70975
50,3,5,24,3,Maryland,Anne Arundel County,576031
50,3,5,24,5,Maryland,Baltimore County,828431
50,3,5,24,9,Maryland,Calvert County,92003
50,3,5,24,11,Maryland,Caroline County,33304
50,3,5,24,13,Maryland,Carroll County,168429
50,3,5,24,15,Maryland,Cecil County,102826
50,3,5,24,17,Maryland,Charles County,161503
50,3,5,24,19,Maryland,Dorchester County,31998
50,3,5,24,21,Maryland,Frederick County,255648
50,3,5,24,23,Maryland,Garrett County,29163
50,3,5,24,25,Maryland,Harford County,253956
50,3,5,24,27,Maryland,Howard County,323196
50,3,5,24,29,Maryland,Kent County,19383
50,3,5,24,31,Maryland,Montgomery County,1052567
50,3,5,24,33,Maryland,Prince George's County,909308
50,3,5,24,35,Maryland,Queen Anne's County,50251
50,3,5,24,37,Maryland,St. Mary's County,112664
50,3,5,24,39,Maryland,Somerset County,25675
50,3,5,24,41,Maryland,Talbot County,36968
50,3,5,24,43,Maryland,Washington County,150926
50,3,5,24,45,Maryland,Wicomico County,103195
50,3,5,24,47,Maryland,Worcester County,51823
50,3,5,24,510,Maryland,Baltimore city,602495
40,1,1,25,0,Massachusetts,Massachusetts,6902149
50,1,1,25,1,Massachusetts,Barnstable County,213413
50,1,1,25,3,Massachusetts,Berkshire County,126348
50,1,1,25,5,Massachusetts,Bristol County,564022
50,1,1,25,7,Massachusetts,Dukes County,17352
50,1,1,25,9,Massachusetts,Essex County,790638
50,1,1,25,11,Massachusetts,Franklin County,70963
50,1,1,25,13,Massachusetts,Hampden County,470406
50,1,1,25,15,Massachusetts,Hampshire County,161355
50,1,1,25,17,Massachusetts,Middlesex County,1614714
50,1,1,25,19,Massachusetts,Nantucket County,11327
50,1,1,25,21,Massachusetts,Norfolk County,705388
50,1,1,25,23,Massachusetts,Plymouth County,518132
50,1,1,25,25,Massachusetts,Suffolk County,807252
50,1,1,25,27,Massachusetts,Worcester County,830839
40,2,3,26,0,Michigan,Michigan,9995915
50,2,3,26,1,Michigan,Alcona County,10362
50,2,3,26,3,Michigan,Alger County,9097
50,2,3,26,5,Michigan,Allegan County,117327
50,2,3,26,7,Michigan,Alpena County,28360
50,2,3,26,9,Michigan,Antrim County,23365
50,2,3,26,11,Michigan,Arenac County,15041
50,2,3,26,13,Michigan,Baraga County,8320
50,2,3,26,15,Michigan,Barry County,61157
50,2,3,26,17,Michigan,Bay County,103923
50,2,3,26,19,Michigan,Benzie County,17753
50,2,3,26,21,Michigan,Berrien County,154141
50,2,3,26,23,Michigan,Branch County,43622
50,2,3,26,25,Michigan,Calhoun County,134487
50,2,3,26,27,Michigan,Cass County,51653
50,2,3,26,29,Michigan,Charlevoix County,26244
50,2,3,26,31,Michigan,Cheboygan County,25413
50,2,3,26,33,Michigan,Chippewa County,37517
50,2,3,26,35,Michigan,Clare County,30757
50,2,3,26,37,Michigan,Clinton County,79332
50,2,3,26,39,Michigan,Crawford County,13901
50,2,3,26,41,Michigan,Delta County,35857
50,2,3,26,43,Michigan,Dickinson County,25383
50,2,3,26,45,Michigan,Eaton County,109826
50,2,3,26,47,Michigan,Emmet County,33308
50,2,3,26,49,Michigan,Genesee County,406892
50,2,3,26,51,Michigan,Gladwin County,25337
50,2,3,26,53,Michigan,Gogebic County,15096
50,2,3,26,55,Michigan,Grand Traverse County,92573
50,2,3,26,57,Michigan,Gratiot County,40599
50,2,3,26,59,Michigan,Hillsdale County,45749
50,2,3,26,61,Michigan,Houghton County,36219
50,2,3,26,63,Michigan,Huron County,31166
50,2,3,26,65,Michigan,Ingham County,292735
50,2,3,26,67,Michigan,Ionia County,64210
50,2,3,26,69,Michigan,Iosco County,25081
50,2,3,26,71,Michigan,Iron County,11117
50,2,3,26,73,Michigan,Isabella County,70562
50,2,3,26,75,Michigan,Jackson County,158823
50,2,3,26,77,Michigan,Kalamazoo County,264870
50,2,3,26,79,Michigan,Kalkaska County,17824
50,2,3,26,81,Michigan,Kent County,653786
50,2,3,26,83,Michigan,Keweenaw County,2113
50,2,3,26,85,Michigan,Lake County,11881
50,2,3,26,87,Michigan,Lapeer County,88028
50,2,3,26,89,Michigan,Leelanau County,21764
50,2,3,26,91,Michigan,Lenawee County,98266
50,2,3,26,93,Michigan,Livingston County,191224
50,2,3,26,95,Michigan,Luce County,6283
50,2,3,26,97,Michigan,Mackinac County,10787
50,2,3,26,99,Michigan,Macomb County,874759
50,2,3,26,101,Michigan,Manistee County,24528
50,2,3,26,103,Michigan,Marquette County,66516
50,2,3,26,105,Michigan,Mason County,29100
50,2,3,26,107,Michigan,Mecosta County,43545
50,2,3,26,109,Michigan,Menominee County,22983
50,2,3,26,111,Michigan,Midland County,83209
50,2,3,26,113,Michigan,Missaukee County,15113
50,2,3,26,115,Michigan,Monroe County,150439
50,2,3,26,117,Michigan,Montcalm County,63968
50,2,3,26,119,Michigan,Montmorency County,9265
50,2,3,26,121,Michigan,Muskegon County,173588
50,2,3,26,123,Michigan,Newaygo County,48892
50,2,3,26,125,Michigan,Oakland County,1259201
50,2,3,26,127,Michigan,Oceana County,26625
50,2,3,26,129,Michigan,Ogemaw County,20952
50,2,3,26,131,Michigan,Ontonagon County,5795
50,2,3,26,133,Michigan,Osceola County,23341
50,2,3,26,135,Michigan,Oscoda County,8276
50,2,3,26,137,Michigan,Otsego County,24665
50,2,3,26,139,Michigan,Ottawa County,290494
50,2,3,26,141,Michigan,Presque Isle County,12738
50,2,3,26,143,Michigan,Roscommon County,23884
50,2,3,26,145,Michigan,Saginaw County,190800
50,2,3,26,147,Michigan,St. Clair County,159337
50,2,3,26,149,Michigan,St. Joseph County,61043
50,2,3,26,151,Michigan,Sanilac County,41182
50,2,3,26,153,Michigan,Schoolcraft County,8068
50,2,3,26,155,Michigan,Shiawassee County,68192
50,2,3,26,157,Michigan,Tuscola County,52516
50,2,3,26,159,Michigan,Van Buren County,75448
50,2,3,26,161,Michigan,Washtenaw County,370963
50,2,3,26,163,Michigan,Wayne County,1753893
50,2,3,26,165,Michigan,Wexford County,33466
40,2,4,27,0,Minnesota,Minnesota,5611179
50,2,4,27,1,Minnesota,Aitkin County,15902
50,2,4,27,3,Minnesota,Anoka County,353813
50,2,4,27,5,Minnesota,Becker County,34371
50,2,4,27,7,Minnesota,Beltrami County,46847
50,2,4,27,9,Minnesota,Benton County,40545
50,2,4,27,11,Minnesota,Big Stone County,4989
50,2,4,27,13,Minnesota,Blue Earth County,67427
50,2,4,27,15,Minnesota,Brown County,25111
50,2,4,27,17,Minnesota,Carlton County,35837
50,2,4,27,19,Minnesota,Carver County,103551
50,2,4,27,21,Minnesota,Cass County,29519
50,2,4,27,23,Minnesota,Chippewa County,11924
50,2,4,27,25,Minnesota,Chisago County,55922
50,2,4,27,27,Minnesota,Clay County,63955
50,2,4,27,29,Minnesota,Clearwater County,8810
50,2,4,27,31,Minnesota,Cook County,5393
50,2,4,27,33,Minnesota,Cottonwood County,11277
50,2,4,27,35,Minnesota,Crow Wing County,64889
50,2,4,27,37,Minnesota,Dakota County,425423
50,2,4,27,39,Minnesota,Dodge County,20822
50,2,4,27,41,Minnesota,Douglas County,37964
50,2,4,27,43,Minnesota,Faribault County,13758
50,2,4,27,45,Minnesota,Fillmore County,21058
50,2,4,27,47,Minnesota,Freeborn County,30444
50,2,4,27,49,Minnesota,Goodhue County,46403
50,2,4,27,51,Minnesota,Grant County,6021
50,2,4,27,53,Minnesota,Hennepin County,1259428
50,2,4,27,55,Minnesota,Houston County,18578
50,2,4,27,57,Minnesota,Hubbard County,21332
50,2,4,27,59,Minnesota,Isanti County,39966
50,2,4,27,61,Minnesota,Itasca County,45108
50,2,4,27,63,Minnesota,Jackson County,9911
50,2,4,27,65,Minnesota,Kanabec County,16207
50,2,4,27,67,Minnesota,Kandiyohi County,42855
50,2,4,27,69,Minnesota,Kittson County,4248
50,2,4,27,71,Minnesota,Koochiching County,12440
50,2,4,27,73,Minnesota,Lac qui Parle County,6658
50,2,4,27,75,Minnesota,Lake County,10658
50,2,4,27,77,Minnesota,Lake of the Woods County,3758
50,2,4,27,79,Minnesota,Le Sueur County,28494
50,2,4,27,81,Minnesota,Lincoln County,5673
50,2,4,27,83,Minnesota,Lyon County,25629
50,2,4,27,85,Minnesota,McLeod County,35873
50,2,4,27,87,Minnesota,Mahnomen County,5519
50,2,4,27,89,Minnesota,Marshall County,9390
50,2,4,27,91,Minnesota,Martin County,19785
50,2,4,27,93,Minnesota,Meeker County,23141
50,2,4,27,95,Minnesota,Mille Lacs County,26139
50,2,4,27,97,Minnesota,Morrison County,33169
50,2,4,27,99,Minnesota,Mower County,40011
50,2,4,27,101,Minnesota,Murray County,8276
50,2,4,27,103,Minnesota,Nicollet County,34220
50,2,4,27,105,Minnesota,Nobles County,21924
50,2,4,27,107,Minnesota,Norman County,6475
50,2,4,27,109,Minnesota,Olmsted County,156277
50,2,4,27,111,Minnesota,Otter Tail County,58812
50,2,4,27,113,Minnesota,Pennington County,14178
50,2,4,27,115,Minnesota,Pine County,29483
50,2,4,27,117,Minnesota,Pipestone County,9047
50,2,4,27,119,Minnesota,Polk County,31529
50,2,4,27,121,Minnesota,Pope County,11097
50,2,4,27,123,Minnesota,Ramsey County,550210
50,2,4,27,125,Minnesota,Red Lake County,3999
50,2,4,27,127,Minnesota,Redwood County,15249
50,2,4,27,129,Minnesota,Renville County,14612
50,2,4,27,131,Minnesota,Rice County,66523
50,2,4,27,133,Minnesota,Rock County,9414
50,2,4,27,135,Minnesota,Roseau County,15150
50,2,4,27,137,Minnesota,St. Louis County,199754
50,2,4,27,139,Minnesota,Scott County,147381
50,2,4,27,141,Minnesota,Sherburne County,96036
50,2,4,27,143,Minnesota,Sibley County,15028
50,2,4,27,145,Minnesota,Stearns County,159256
50,2,4,27,147,Minnesota,Steele County,36803
50,2,4,27,149,Minnesota,Stevens County,9753
50,2,4,27,151,Minnesota,Swift County,9345
50,2,4,27,153,Minnesota,Todd County,24582
50,2,4,27,155,Minnesota,Traverse County,3308
50,2,4,27,157,Minnesota,Wabasha County,21645
50,2,4,27,159,Minnesota,Wadena County,13773
50,2,4,27,161,Minnesota,Waseca County,18691
50,2,4,27,163,Minnesota,Washington County,259201
50,2,4,27,165,Minnesota,Watonwan County,10980
50,2,4,27,167,Minnesota,Wilkin County,6254
50,2,4,27,169,Minnesota,Winona County,50825
50,2,4,27,171,Minnesota,Wright County,136349
50,2,4,27,173,Minnesota,Yellow Medicine County,9795
40,3,6,28,0,Mississippi,Mississippi,2986530
50,3,6,28,1,Mississippi,Adams County,31192
50,3,6,28,3,Mississippi,Alcorn County,36925
50,3,6,28,5,Mississippi,Amite County,12326
50,3,6,28,7,Mississippi,Attala County,18365
50,3,6,28,9,Mississippi,Benton County,8271
50,3,6,28,11,Mississippi,Bolivar County,31333
50,3,6,28,13,Mississippi,Calhoun County,14436
50,3,6,28,15,Mississippi,Carroll County,9911
50,3,6,28,17,Mississippi,Chickasaw County,17171
50,3,6,28,19,Mississippi,Choctaw County,8278
50,3,6,28,21,Mississippi,Claiborne County,9002
50,3,6,28,23,Mississippi,Clarke County,15604
50,3,6,28,25,Mississippi,Clay County,19386
50,3,6,28,27,Mississippi,Coahoma County,22628
50,3,6,28,29,Mississippi,Copiah County,28543
50,3,6,28,31,Mississippi,Covington County,18853
50,3,6,28,33,Mississippi,DeSoto County,182001
50,3,6,28,35,Mississippi,Forrest County,75036
50,3,6,28,37,Mississippi,Franklin County,7788
50,3,6,28,39,Mississippi,George County,24250
50,3,6,28,41,Mississippi,Greene County,13586
50,3,6,28,43,Mississippi,Grenada County,21055
50,3,6,28,45,Mississippi,Hancock County,47334
50,3,6,28,47,Mississippi,Harrison County,206650
50,3,6,28,49,Mississippi,Hinds County,237085
50,3,6,28,51,Mississippi,Holmes County,17622
50,3,6,28,53,Mississippi,Humphreys County,8257
50,3,6,28,55,Mississippi,Issaquena County,1308
50,3,6,28,57,Mississippi,Itawamba County,23517
50,3,6,28,59,Mississippi,Jackson County,143277
50,3,6,28,61,Mississippi,Jasper County,16428
50,3,6,28,63,Mississippi,Jefferson County,7106
50,3,6,28,65,Mississippi,Jefferson Davis County,11234
50,3,6,28,67,Mississippi,Jones County,68461
50,3,6,28,69,Mississippi,Kemper County,10027
50,3,6,28,71,Mississippi,Lafayette County,54793
50,3,6,28,73,Mississippi,Lamar County,62447
50,3,6,28,75,Mississippi,Lauderdale County,75317
50,3,6,28,77,Mississippi,Lawrence County,12455
50,3,6,28,79,Mississippi,Leake County,22763
50,3,6,28,81,Mississippi,Lee County,85202
50,3,6,28,83,Mississippi,Leflore County,28919
50,3,6,28,85,Mississippi,Lincoln County,34205
50,3,6,28,87,Mississippi,Lowndes County,58930
50,3,6,28,89,Mississippi,Madison County,105630
50,3,6,28,91,Mississippi,Marion County,24715
50,3,6,28,93,Mississippi,Marshall County,35451
50,3,6,28,95,Mississippi,Monroe County,35564
50,3,6,28,97,Mississippi,Montgomery County,10023
50,3,6,28,99,Mississippi,Neshoba County,29125
50,3,6,28,101,Mississippi,Newton County,21443
50,3,6,28,103,Mississippi,Noxubee County,10535
50,3,6,28,105,Mississippi,Oktibbeha County,49599
50,3,6,28,107,Mississippi,Panola County,34178
50,3,6,28,109,Mississippi,Pearl River County,55387
50,3,6,28,111,Mississippi,Perry County,11931
50,3,6,28,113,Mississippi,Pike County,39563
50,3,6,28,115,Mississippi,Pontotoc County,31833
50,3,6,28,117,Mississippi,Prentiss County,25315
50,3,6,28,119,Mississippi,Quitman County,7051
50,3,6,28,121,Mississippi,Rankin County,153902
50,3,6,28,123,Mississippi,Scott County,28287
50,3,6,28,125,Mississippi,Sharkey County,4377
50,3,6,28,127,Mississippi,Simpson County,26758
50,3,6,28,129,Mississippi,Smith County,16002
50,3,6,28,131,Mississippi,Stone County,18717
50,3,6,28,133,Mississippi,Sunflower County,25735
50,3,6,28,135,Mississippi,Tallahatchie County,13987
50,3,6,28,137,Mississippi,Tate County,28759
50,3,6,28,139,Mississippi,Tippah County,21995
50,3,6,28,141,Mississippi,Tishomingo County,19454
50,3,6,28,143,Mississippi,Tunica County,9944
50,3,6,28,145,Mississippi,Union County,28606
50,3,6,28,147,Mississippi,Walthall County,14465
50,3,6,28,149,Mississippi,Warren County,46176
50,3,6,28,151,Mississippi,Washington County,45063
50,3,6,28,153,Mississippi,Wayne County,20298
50,3,6,28,155,Mississippi,Webster County,9788
50,3,6,28,157,Mississippi,Wilkinson County,8792
50,3,6,28,159,Mississippi,Winston County,18165
50,3,6,28,161,Mississippi,Yalobusha County,12392
50,3,6,28,163,Mississippi,Yazoo County,28248
40,2,4,29,0,Missouri,Missouri,6126452
50,2,4,29,1,Missouri,Adair County,25339
50,2,4,29,3,Missouri,Andrew County,17607
50,2,4,29,5,Missouri,Atchison County,5171
50,2,4,29,7,Missouri,Audrain County,25473
50,2,4,29,9,Missouri,Barry County,35886
50,2,4,29,11,Missouri,Barton County,11798
50,2,4,29,13,Missouri,Bates County,16320
50,2,4,29,15,Missouri,Benton County,19278
50,2,4,29,17,Missouri,Bollinger County,12169
50,2,4,29,19,Missouri,Boone County,180005
50,2,4,29,21,Missouri,Buchanan County,88571
50,2,4,29,23,Missouri,Butler County,42639
50,2,4,29,25,Missouri,Caldwell County,9108
50,2,4,29,27,Missouri,Callaway County,44889
50,2,4,29,29,Missouri,Camden County,45815
50,2,4,29,31,Missouri,Cape Girardeau County,78753
50,2,4,29,33,Missouri,Carroll County,8743
50,2,4,29,35,Missouri,Carter County,6054
50,2,4,29,37,Missouri,Cass County,104954
50,2,4,29,39,Missouri,Cedar County,14165
50,2,4,29,41,Missouri,Chariton County,7451
50,2,4,29,43,Missouri,Christian County,86983
50,2,4,29,45,Missouri,Clark County,6842
50,2,4,29,47,Missouri,Clay County,246365
50,2,4,29,49,Missouri,Clinton County,20470
50,2,4,29,51,Missouri,Cole County,76796
50,2,4,29,53,Missouri,Cooper County,17603
50,2,4,29,55,Missouri,Crawford County,23957
50,2,4,29,57,Missouri,Dade County,7569
50,2,4,29,59,Missouri,Dallas County,16762
50,2,4,29,61,Missouri,Daviess County,8313
50,2,4,29,63,Missouri,DeKalb County,12630
50,2,4,29,65,Missouri,Dent County,15441
50,2,4,29,67,Missouri,Douglas County,13373
50,2,4,29,69,Missouri,Dunklin County,29423
50,2,4,29,71,Missouri,Franklin County,103670
50,2,4,29,73,Missouri,Gasconade County,14705
50,2,4,29,75,Missouri,Gentry County,6628
50,2,4,29,77,Missouri,Greene County,291923
50,2,4,29,79,Missouri,Grundy County,9914
50,2,4,29,81,Missouri,Harrison County,8414
50,2,4,29,83,Missouri,Henry County,21792
50,2,4,29,85,Missouri,Hickory County,9509
50,2,4,29,87,Missouri,Holt County,4404
50,2,4,29,89,Missouri,Howard County,10137
50,2,4,29,91,Missouri,Howell County,40076
50,2,4,29,93,Missouri,Iron County,10177
50,2,4,29,95,Missouri,Jackson County,700307
50,2,4,29,97,Missouri,Jasper County,120636
50,2,4,29,99,Missouri,Jefferson County,224347
50,2,4,29,101,Missouri,Johnson County,53652
50,2,4,29,103,Missouri,Knox County,3947
50,2,4,29,105,Missouri,Laclede County,35713
50,2,4,29,107,Missouri,Lafayette County,32598
50,2,4,29,109,Missouri,Lawrence County,38359
50,2,4,29,111,Missouri,Lewis County,9855
50,2,4,29,113,Missouri,Lincoln County,57686
50,2,4,29,115,Missouri,Linn County,12037
50,2,4,29,117,Missouri,Livingston County,15146
50,2,4,29,119,Missouri,McDonald County,23078
50,2,4,29,121,Missouri,Macon County,15153
50,2,4,29,123,Missouri,Madison County,12188
50,2,4,29,125,Missouri,Maries County,8769
50,2,4,29,127,Missouri,Marion County,28592
50,2,4,29,129,Missouri,Mercer County,3641
50,2,4,29,131,Missouri,Miller County,25336
50,2,4,29,133,Missouri,Mississippi County,13336
50,2,4,29,135,Missouri,Moniteau County,16121
50,2,4,29,137,Missouri,Monroe County,8664
50,2,4,29,139,Missouri,Montgomery County,11534
50,2,4,29,141,Missouri,Morgan County,20358
50,2,4,29,143,Missouri,New Madrid County,17296
50,2,4,29,145,Missouri,Newton County,58266
50,2,4,29,147,Missouri,Nodaway County,22304
50,2,4,29,149,Missouri,Oregon County,10541
50,2,4,29,151,Missouri,Osage County,13714
50,2,4,29,153,Missouri,Ozark County,9017
50,2,4,29,155,Missouri,Pemiscot County,16272
50,2,4,29,157,Missouri,Perry County,19150
50,2,4,29,159,Missouri,Pettis County,42542
50,2,4,29,161,Missouri,Phelps County,44732
50,2,4,29,163,Missouri,Pike County,18504
50,2,4,29,165,Missouri,Platte County,102985
50,2,4,29,167,Missouri,Polk County,32201
50,2,4,29,169,Missouri,Pulaski County,52014
50,2,4,29,171,Missouri,Putnam County,4757
50,2,4,29,173,Missouri,Ralls County,10212
50,2,4,29,175,Missouri,Randolph County,24763
50,2,4,29,177,Missouri,Ray County,22883
50,2,4,29,179,Missouri,Reynolds County,6254
50,2,4,29,181,Missouri,Ripley County,13401
50,2,4,29,183,Missouri,St. Charles County,399182
50,2,4,29,185,Missouri,St. Clair County,9395
50,2,4,29,186,Missouri,Ste. Genevieve County,17888
50,2,4,29,187,Missouri,St. Francois County,66692
50,2,4,29,189,Missouri,St. Louis County,996945
50,2,4,29,195,Missouri,Saline County,22895
50,2,4,29,197,Missouri,Schuyler County,4599
50,2,4,29,199,Missouri,Scotland County,4966
50,2,4,29,201,Missouri,Scott County,38458
50,2,4,29,203,Missouri,Shannon County,8189
50,2,4,29,205,Missouri,Shelby County,6050
50,2,4,29,207,Missouri,Stoddard County,29206
50,2,4,29,209,Missouri,Stone County,31749
50,2,4,29,211,Missouri,Sullivan County,6221
50,2,4,29,213,Missouri,Taney County,55852
50,2,4,29,215,Missouri,Texas County,25571
50,2,4,29,217,Missouri,Vernon County,20528
50,2,4,29,219,Missouri,Warren County,34711
50,2,4,29,221,Missouri,Washington County,24943
50,2,4,29,223,Missouri,Wayne County,13122
50,2,4,29,225,Missouri,Webster County,39109
50,2,4,29,227,Missouri,Worth County,2040
50,2,4,29,229,Missouri,Wright County,18378
50,2,4,29,510,Missouri,St. Louis city,302838
40,4,8,30,0,Montana,Montana,1062305
50,4,8,30,1,Montana,Beaverhead County,9404
50,4,8,30,3,Montana,Big Horn County,13338
50,4,8,30,5,Montana,Blaine County,6807
50,4,8,30,7,Montana,Broadwater County,6085
50,4,8,30,9,Montana,Carbon County,10714
50,4,8,30,11,Montana,Carter County,1238
50,4,8,30,13,Montana,Cascade County,81643
50,4,8,30,15,Montana,Chouteau County,5745
50,4,8,30,17,Montana,Custer County,11586
50,4,8,30,19,Montana,Daniels County,1747
50,4,8,30,21,Montana,Dawson County,8680
50,4,8,30,23,Montana,Deer Lodge County,9131
50,4,8,30,25,Montana,Fallon County,2920
50,4,8,30,27,Montana,Fergus County,11113
50,4,8,30,29,Montana,Flathead County,102106
50,4,8,30,31,Montana,Gallatin County,111876
50,4,8,30,33,Montana,Garfield County,1268
50,4,8,30,35,Montana,Glacier County,13747
50,4,8,30,37,Montana,Golden Valley County,826
50,4,8,30,39,Montana,Granite County,3378
50,4,8,30,41,Montana,Hill County,16347
50,4,8,30,43,Montana,Jefferson County,12097
50,4,8,30,45,Montana,Judith Basin County,1952
50,4,8,30,47,Montana,Lake County,30250
50,4,8,30,49,Montana,Lewis and Clark County,68700
50,4,8,30,51,Montana,Liberty County,2430
50,4,8,30,53,Montana,Lincoln County,19794
50,4,8,30,55,Montana,McCone County,1675
50,4,8,30,57,Montana,Madison County,8768
50,4,8,30,59,Montana,Meagher County,1866
50,4,8,30,61,Montana,Mineral County,4316
50,4,8,30,63,Montana,Missoula County,118791
50,4,8,30,65,Montana,Musselshell County,4651
50,4,8,30,67,Montana,Park County,16736
50,4,8,30,69,Montana,Petroleum County,513
50,4,8,30,71,Montana,Phillips County,4074
50,4,8,30,73,Montana,Pondera County,5972
50,4,8,30,75,Montana,Powder River County,1716
50,4,8,30,77,Montana,Powell County,6968
50,4,8,30,79,Montana,Prairie County,1087
50,4,8,30,81,Montana,Ravalli County,43172
50,4,8,30,83,Montana,Richland County,10913
50,4,8,30,85,Montana,Roosevelt County,11059
50,4,8,30,87,Montana,Rosebud County,9063
50,4,8,30,89,Montana,Sanders County,11844
50,4,8,30,91,Montana,Sheridan County,3424
50,4,8,30,93,Montana,Silver Bow County,34993
50,4,8,30,95,Montana,Stillwater County,9534
50,4,8,30,97,Montana,Sweet Grass County,3710
50,4,8,30,99,Montana,Teton County,6162
50,4,8,30,101,Montana,Toole County,4853
50,4,8,30,103,Montana,Treasure County,679
50,4,8,30,105,Montana,Valley County,7437
50,4,8,30,107,Montana,Wheatland County,2236
50,4,8,30,109,Montana,Wibaux County,1034
50,4,8,30,111,Montana,Yellowstone County,160137
40,2,4,31,0,Nebraska,Nebraska,1929268
50,2,4,31,1,Nebraska,Adams County,31511
50,2,4,31,3,Nebraska,Antelope County,6336
50,2,4,31,5,Nebraska,Arthur County,465
50,2,4,31,7,Nebraska,Banner County,730
50,2,4,31,9,Nebraska,Blaine County,476
50,2,4,31,11,Nebraska,Boone County,5239
50,2,4,31,13,Nebraska,Box Butte County,10772
50,2,4,31,15,Nebraska,Boyd County,1955
50,2,4,31,17,Nebraska,Brown County,2973
50,2,4,31,19,Nebraska,Buffalo County,49615
50,2,4,31,21,Nebraska,Burt County,6488
50,2,4,31,23,Nebraska,Butler County,8058
50,2,4,31,25,Nebraska,Cass County,26159
50,2,4,31,27,Nebraska,Cedar County,8446
50,2,4,31,29,Nebraska,Chase County,3977
50,2,4,31,31,Nebraska,Cherry County,5761
